"BusinessId","Stars","ReviewCount","PriceRange","WiFi","BikeParking","BusinessParking","WheelchairAccessible","DogsAllowed","AcceptsCreditCards","AcceptsBitcoin","TableService","Delivery","TakeOut","Caters","Reservations","OutdoorSeating","GoodForGroups","Ambience","Attire","Alcohol","HappyHour","HasTV","NoiseLevel","GoodForMeal","Categories"
"5oK7ydxjDS1j3qaHp977Jg","1.5","11","1","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","True","True","","u'casual'","u'none'","","","","","Burgers, Food, Coffee & Tea, Fast Food, Restaurants"
"6r5Lc4c9R-4ph8lboezr6g","3","126","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","","True","True","","True","","","","","","","","","Restaurants, Coffee & Tea, Food"
"uQDrqRrWs9PsPyI3C6HvPw","3","16","2","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","True","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'none'","","True","u'average'","","Restaurants, Pizza, Indian, Italian"
"VUaW2S6jLJnnuQHpX1D8Eg","1.5","17","1","'no'","True","{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}","","","","","","False","True","False","False","False","True","None","u'casual'","u'none'","","False","'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","American (Traditional), Mexican, Chicken Shop, Fast Food, Chicken Wings, Restaurants"
"h4hJ1xxFmMPjhNpuPoFQNw","4","57","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Imported Food, Ethnic Food, Chinese, Specialty Food, Food, Restaurants"
"KWelR9jkWL7kvw7qYbuZHA","3","9","","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","Donuts, American (Traditional), Sandwiches, Coffee & Tea, Restaurants, Food"
"eJiHWNGV87MM6-YcRecx7w","5","6","","","","","","","","","","","","","","","","","","","","","","","Cafes, Shopping, Bikes, Restaurants, Local Services, Themed Cafes, Bike Repair/Maintenance, Sporting Goods"
"QTqbXOGwRJCyavINPVBRSw","4","27","1","u'no'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Japanese, Sushi Bars, Restaurants"
"lG0gZZpIHXjb3kCEcGNG8g","3.5","16","2","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","False","","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","u'beer_and_wine'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Japanese"
"X1zgjcFLzIQxng7J4xl-eg","3","102","2","u'no'","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","True","False","True","False","True","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Asian Fusion, Seafood, Cajun/Creole"
"GCS3ZeLQ_H9xpVEbWH1PsQ","3.5","23","2","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","False","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'beer_and_wine'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Portuguese, South African, Fast Food, Restaurants, Barbeque, American (Traditional), Chicken Wings, African"
"V4PAaxKRgSE1-BvFLs9gKQ","4","169","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","False","","","","True","True","True","True","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","u'casual'","u'full_bar'","True","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Himalayan/Nepalese, Restaurants"
"b8hOuhfKH_NSacq22pw8Sg","4","201","1","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","False","False","True","False","False","False","True","{'touristy': False, 'hipster': True, 'romantic': False, 'intimate': False, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","'casual'","'none'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","Cafes, Food, Coffee & Tea, Restaurants"
"NWyAvEo2rDZg-1wU4GwJZQ","3.5","528","3","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}","","False","","","","False","True","False","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': False}","u'dressy'","u'full_bar'","True","False","u'average'","{'dessert': False, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}","Seafood, Restaurants"
"A8PvauadB3A5Yh7-a0JfLw","3","92","2","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","True","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Mexican, Event Planning & Services, Gluten-Free, Caterers, Vegetarian"
"3ByjrLF8nyArUxvO6vqJCw","5","96","1","u'free'","True","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","False","True","True","True","True","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","False","False","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Coffee & Tea, Restaurants, Comfort Food, Sandwiches, Food, Hungarian, Juice Bars & Smoothies, Cafes"
"99ehtrUI1DcFQMGzE4hKHQ","3.5","18","2","'free'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","u'casual'","u'none'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Korean, Restaurants, Chinese"
"C6tq0vJ8PlWA6kg0h4oNrQ","3.5","90","2","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Sandwiches, Salad, Pizza"
"TylHuTK8-iNoHuyAlDMGzg","3.5","70","1","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","False","True","False","True","{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': None, 'classy': None, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Noodles, Vietnamese, Restaurants"
"8op7QoRDPNjRyxmZsETBkg","2.5","14","2","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","True","","","False","","","","","","True","","","Food, Restaurants, Coffee & Tea, Sandwiches"
"TR4Zrt-_I_a9rVoZqfyMOQ","3","14","1","u'no'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","False","False","True","False","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","u'none'","","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Burgers, Breakfast & Brunch, Restaurants, Fast Food"
"Zya97y9YEQwu3pPLDyIw3g","3.5","148","2","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","True","True","False","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Malaysian"
"sNDfYZP9OYypywbi33aSxw","3.5","191","2","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","True","","True","False","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","Restaurants, Chinese"
"qYuQrLx2UeR93xGKCzNang","3","7","","","","","","","","","","True","True","","False","","","","","","","","","","Pizza, Food, Restaurants"
"ZWAobV9Ek53H6elHoa9TuA","2.5","26","1","","True","","","","","","","False","True","","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","u'none'","","True","","","Thai, Food Court, Restaurants"
"j3DPEjXYPu5JdEOUjHpVbw","3.5","36","2","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","True","","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Food, Restaurants, Tapas/Small Plates, Italian, Cafes, Coffee & Tea"
"jMz_y_-cWMfiZF7Q5snE6Q","4.5","436","2","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","","","True","True","True","False","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': None, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'none'","False","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","Ramen, Japanese, Noodles, Restaurants"
"vWZmXMtEkZINzhvOyuytnw","2","5","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","True","","","","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Food, Coffee & Tea, Breakfast & Brunch, Sandwiches, Bagels"
"ZgfKS7two089Tdv6tmi43w","3.5","47","2","u'free'","True","{'garage': False, 'street': False, 'validated': True, 'lot': True, 'valet': False}","True","False","","","True","True","True","True","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","'casual'","u'beer_and_wine'","False","True","","{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}","Restaurants, Indian"
"tTfGAYRi9SFaAuLw8HYX6w","4","34","2","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","","","True","False","False","","True","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","u'full_bar'","True","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Sports Bars, Pizza, Active Life, Canadian (New), Nightlife, Restaurants, Bars, Golf"
"r82huUHvP3w-ih5c-aNRrg","3","8","","","","","","","","","","","","","","","","","","","","","","","Restaurants, Korean, Chicken Wings"
"eO-Zl3wPFxfZtPQji-7eiw","4.5","12","1","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","True","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'hipster': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","","Restaurants, Cafes, Vegetarian"
"mKdrzse-LFXmdbmNUhee4Q","3","14","2","'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","False","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","'none'","","True","","","Food Stands, Restaurants"
"AXOtY2PFur_meYOwMJr-qQ","2","12","1","u'no'","","","","","","","","True","True","False","False","True","False","","'casual'","u'none'","","True","","","Ice Cream & Frozen Yogurt, Food, Fast Food, Restaurants"
"7VjbCZqbxIMUHd_2hA9QOw","3","43","2","'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","True","","","True","True","","False","None","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Malaysian, Singaporean"
"qjl99nBpsVp95aiQQ8F7yg","3","33","2","","","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","","","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Chinese"
"j8XubCfkFT3CyWRBaBUFuQ","3.5","66","2","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","True","False","","","","True","True","False","","","True","","","","","","u'loud'","","Food, Breweries, Canadian (New), Brewpubs, Gastropubs, Restaurants"
"0zWQiyha9XcrICs24pK7XQ","2","6","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","","","","","True","True","","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","u'none'","","True","","","Pizza, Restaurants"
"ItyVitpl7_6zfRhh8aB2Hw","4.5","18","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","","","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Sushi Bars, Restaurants"
"2Wlfty9MKueKN99mBqgT_Q","3.5","64","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","False","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","True","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}","Bars, Tapas Bars, Nightlife, Restaurants"
"Q7DVB7X0194ohRLOlnz2_g","3.5","27","3","u'free'","False","{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': True}","True","False","","","True","False","False","False","True","True","True","{'touristy': None, 'hipster': None, 'romantic': True, 'intimate': None, 'trendy': False, 'upscale': None, 'classy': True, 'casual': None}","u'dressy'","u'full_bar'","","False","u'quiet'","{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': True}","Buffets, Canadian (New), Restaurants"
"RPnSUIZMRS5T8KsSI1dwMA","3.5","163","2","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","True","True","False","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}","'casual'","'none'","","True","u'loud'","{'dessert': True, 'latenight': True, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Chinese, Coffee & Tea, Bubble Tea, Food, Restaurants, Taiwanese"
"85UAzxAcYq9M8ZBiLmcZwA","3","39","2","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'full_bar'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}","Burgers, Breakfast & Brunch, Canadian (New), Restaurants, American (Traditional)"
"A4yUDq3c0PGldbvgpC5ZKQ","3.5","10","","u'free'","True","","True","","","","","False","True","False","","False","","","","u'beer_and_wine'","","True","","","Korean, Restaurants"
"Y8NNXzzvs4Ymu_NO0etyFw","2.5","162","3","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}","","","","","True","False","True","True","True","True","True","{'touristy': None, 'hipster': False, 'romantic': None, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': None, 'casual': False}","u'casual'","u'full_bar'","True","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': False}","Restaurants, Seafood"
"X1FtX-e5J88mCXz7nDw1ZA","3.5","46","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","False","False","True","False","False","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Restaurants, Burgers, Food, Fast Food"
"CMpeBW5pafQFlW1zPRD28Q","3.5","13","1","u'no'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","False","False","True","","u'casual'","u'none'","","True","","","Restaurants, Middle Eastern"
"H76JbM2JJ77VpIo2ixg31Q","3","5","","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","Restaurants, Cafes, Coffee & Tea, Food"
"PD8mB9nzgqR3SMij3w39kA","3","5","","","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","","False","","","","","","","","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Juice Bars & Smoothies, Vegetarian, Salad, Food, Restaurants, Noodles"
"Nv2flAgIl0-IiURS8qZNCw","4","5","1","","","","","","True","","","","True","","","","","","","","","","","","Restaurants, Sushi Bars"
"JHdsuTOvlD1Oc5hf_2spjA","4","70","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","True","False","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'beer_and_wine'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Vietnamese, Noodles"
"BqOSfSmwWDZzjYzIrBhyNw","4","477","2","u'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","","","","False","True","False","True","True","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}","u'casual'","u'full_bar'","True","False","u'average'","{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': None, 'brunch': True, 'breakfast': True}","Breakfast & Brunch, Canadian (New), Cafes, Comfort Food, French, Restaurants"
"KWXF9moZFLMv_70mXfbv-w","4.5","16","2","u'free'","","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}","","False","","","True","False","True","","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}","'casual'","u'full_bar'","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Hot Pot, Restaurants, Barbeque, Chinese"
"WqcF3JwEgt69BO4s0mljHA","3.5","24","1","'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","True","False","False","False","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","'none'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Bakeries, Indian, Food, Vegetarian"
"e1BgVPS0lJEmEsLnNAzBFQ","3","44","1","'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","False","True","False","False","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","u'casual'","'none'","","True","u'average'","{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': True}","Food, Cafes, Coffee & Tea, Restaurants, Donuts"
"Y3DO3awUivfXzFTgTIVfEw","3","200","3","","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","Festivals, Specialty Food, Food, German, Arts & Entertainment, Shopping, Performing Arts, Personal Shopping, Restaurants"
"9Gj9sXxf00eCblQxch5MLw","3.5","20","2","'free'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","True","None","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Barbeque, African, Restaurants, Portuguese, Event Planning & Services, Caterers, South African"
"CUeoLt01ax-ANqbIQDjLxw","4.5","7","4","'no'","False","","","","","","","False","False","","False","False","True","","'dressy'","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Wine Bars, Bars, Italian, Nightlife, Restaurants, Tapas/Small Plates"
"eWoyUHGA44U6jCdXDhRfIQ","3.5","42","1","u'no'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","True","","","","False","True","True","False","True","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","'none'","","False","u'average'","","Restaurants, Food Stands, Mexican"
"w_ryneVW_AmZokVtaGEbpg","3","57","1","u'no'","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","False","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","'none'","","True","u'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}","Japanese, Restaurants"
"RFWQdbhMfDZlDDthuYI20A","3.5","29","2","u'free'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","","","True","True","True","True","True","True","True","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","'casual'","u'full_bar'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Restaurants, Indian"
"JigVm7F5xCzBBTmU4LFaDA","4","14","2","'no'","","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","False","True","True","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': False, 'trendy': False, 'casual': False}","u'casual'","u'none'","","True","u'quiet'","","Indian, Pakistani, Middle Eastern, Restaurants"
"ZT_PSXXxqy8FQant8zaDRw","4","41","1","u'free'","True","None","True","False","","","False","True","True","True","False","False","True","{'touristy': None, 'hipster': None, 'romantic': None, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}","u'casual'","u'none'","","False","u'quiet'","{'dessert': False, 'latenight': None, 'lunch': True, 'dinner': None, 'brunch': False, 'breakfast': False}","Pizza, Food Delivery Services, Italian, Food, Restaurants"
"JkslJv364kctVnkjOEnXnw","3","5","","u'free'","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","True","","","","True","False","True","True","","True","","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","","u'none'","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}","Mexican, Restaurants, Tex-Mex"
"k7TgLsIoMU0x8O8WVFi0CQ","3.5","36","2","u'no'","False","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","True","False","True","False","True","False","True","{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}","'casual'","u'full_bar'","","True","'average'","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}","Chinese, Seafood, Restaurants"
"Ui8n6i0S52-iRPZonOd5-Q","4","32","2","","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","True","True","","False","False","False","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","u'casual'","u'none'","","True","u'quiet'","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}","Chicken Wings, Pizza, Restaurants, Food, Salad, Food Delivery Services"
